CCNum,Trans_date_Time,Attrition_Flag,Surname,Age,Gender,CreditScore,Geography,Tenure,Education_Level,Income_Category,Card_Category,Credit_Limit,Total_Trans_Amt,Total_Trans_Ct,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,is_fraud,Exited
712029783,06/01/2019 14:03,Existing Customer,Black,42,M,687,Germany,1,Uneducated,$80K - $120K,Silver,34516,7836,93,125141.24,2,1,1,148537.07,0,0
718893333,06/01/2019 14:03,Existing Customer,Kane,52,M,557,France,4,Graduate,$60K - $80K,Blue,18336,7509,84,96173.17,2,1,1,116378.31,0,0
711203658,06/01/2019 14:04,Existing Customer,She,46,M,532,Spain,5,Graduate,$40K - $60K,Blue,2259,7745,88,0,2,0,1,6761.84,0,0
718567758,06/01/2019 14:05,Existing Customer,Bruno,41,M,540,Spain,2,College,$40K - $60K,Blue,10682,7332,92,0,2,1,0,81995.92,0,0
771719283,06/01/2019 14:05,Existing Customer,Watson,39,F,705,France,8,Doctorate,Less than $40K,Blue,8587,8854,92,0,2,1,1,14392.68,0,0
717926358,06/01/2019 14:05,Existing Customer,Shih,46,F,542,Germany,9,Graduate,Less than $40K,Blue,5494,8328,78,127543.11,2,1,0,468.94,0,1
779751258,06/01/2019 14:06,Existing Customer,Rose,45,F,706,France,1,Graduate,Less than $40K,Blue,1946,8423,82,0,2,1,0,122379.54,0,0
774491958,06/01/2019 14:06,Existing Customer,Zikoranachukwudimma,53,M,765,France,1,High School,$60K - $80K,Blue,6228,8284,77,0,1,1,0,13228.93,0,1
713428833,06/01/2019 14:08,Existing Customer,Cole,42,M,529,France,8,Unknown,$80K - $120K,Blue,7537,7613,90,103101.56,2,1,1,154002.02,0,1
714166833,06/01/2019 14:08,Existing Customer,Isaacs,44,F,714,France,7,Graduate,Less than $40K,Silver,13609,7796,77,126113.28,1,1,0,112777.38,0,0
809464608,06/01/2019 14:08,Attrited Customer,Muravyova,47,F,582,France,1,High School,Unknown,Silver,34516,2691,42,40488.76,1,1,0,128528.83,0,0
789681708,06/01/2019 14:10,Existing Customer,Timperley,46,M,609,Germany,10,Uneducated,$60K - $80K,Gold,34516,7750,82,137389.77,2,1,0,170122.22,0,0
713102733,06/01/2019 14:11,Existing Customer,Kenechukwu,38,F,518,France,9,Graduate,Less than $40K,Gold,15987,8195,94,85146.36,1,0,0,2803.89,0,0
715195383,06/01/2019 14:12,Existing Customer,He,46,F,791,Germany,5,Graduate,Less than $40K,Blue,2391,7649,101,129828.58,1,1,1,181918.26,0,1
812408058,06/01/2019 14:13,Existing Customer,Storey,39,M,747,France,4,Unknown,$120K +,Blue,34516,7845,92,80214.36,1,1,0,115241.96,0,1
787226508,06/01/2019 14:13,Existing Customer,Onyekachukwu,47,M,565,France,2,College,$60K - $80K,Blue,20811,7192,82,0,2,1,1,129956.13,0,0
713537733,06/01/2019 14:14,Existing Customer,Kharlamova,46,M,735,France,1,Doctorate,$60K - $80K,Gold,34516,7582,95,141796.43,1,1,0,45858.49,0,0
715170183,06/01/2019 14:15,Existing Customer,Christopher,45,M,697,France,7,Graduate,$40K - $60K,Blue,3735,7059,82,195238.29,4,0,1,131083.56,0,1
717109983,06/01/2019 14:15,Existing Customer,Lombardo,50,F,813,Germany,6,High School,$40K - $60K,Blue,2275,7768,83,111348.15,1,1,0,46422.46,0,0
713208033,06/01/2019 14:16,Existing Customer,Kerr,43,F,772,France,6,High School,Less than $40K,Blue,7350,7679,64,0,2,1,1,57675.88,0,0
712788258,06/01/2019 14:16,Existing Customer,Duncan,48,M,606,France,8,College,$40K - $60K,Blue,1913,7265,80,0,2,1,1,169741.96,0,0
758382183,06/01/2019 14:18,Existing Customer,Lawley,50,F,667,Germany,10,Graduate,Less than $40K,Blue,4249,8186,93,64404.26,2,0,0,26022.37,0,0
715469583,06/01/2019 14:19,Existing Customer,Burns,40,F,637,Germany,9,Graduate,$40K - $60K,Blue,2136,7782,88,154309.67,1,1,1,125334.16,0,1
709235058,06/01/2019 14:19,Existing Customer,Whitson,46,M,542,France,10,College,$40K - $60K,Silver,18956,8032,88,129431.36,1,0,1,21343.74,0,0
714786483,06/01/2019 14:22,Existing Customer,Doyne,45,M,762,Spain,5,College,$60K - $80K,Blue,13445,7377,82,134204.67,1,1,1,139971.01,0,0
713299758,06/01/2019 14:22,Existing Customer,Pinto,53,M,698,France,4,High School,Less than $40K,Blue,8979,7422,87,0,2,0,1,47455.82,0,0
771912408,06/01/2019 14:22,Existing Customer,Chin,49,F,850,France,8,Graduate,Less than $40K,Blue,6674,7468,92,0,2,1,1,55593.8,0,0
721445658,06/01/2019 14:22,Existing Customer,Davide,52,F,621,France,5,Post-Graduate,Less than $40K,Blue,6265,8162,89,0,2,1,0,191756.54,0,1
719787633,06/01/2019 14:23,Existing Customer,Torres,47,M,671,Germany,9,Graduate,$80K - $120K,Silver,34516,7535,92,116711.06,2,0,0,76373.38,0,0
713697933,06/01/2019 14:23,Existing Customer,Buccho,47,M,775,France,9,Uneducated,$80K - $120K,Blue,34516,7827,77,0,2,1,0,169278.51,0,0
712208658,06/01/2019 14:24,Existing Customer,Greece,43,M,504,Spain,0,High School,$60K - $80K,Blue,13165,8126,95,54980.81,1,1,1,136909.88,0,0
708219108,06/01/2019 14:28,Existing Customer,Wimble,49,M,751,Spain,3,College,$80K - $120K,Blue,9959,7300,77,99773.85,2,1,0,54865.92,0,0
709065483,06/01/2019 14:28,Existing Customer,Pirozzi,40,F,691,Germany,7,College,$40K - $60K,Blue,9243,7841,82,101231.77,2,0,0,156529.44,0,0
715237683,06/01/2019 14:28,Existing Customer,Hsiung,53,F,841,Germany,2,Graduate,Less than $40K,Blue,4737,7802,88,117070.21,1,1,0,113482.2,0,0
712925808,06/01/2019 14:28,Attrited Customer,Obioma,51,F,709,Germany,8,Unknown,$40K - $60K,Blue,2710,4724,60,73314.04,2,1,0,63446.47,0,0
788931558,06/01/2019 14:28,Existing Customer,Onio,46,M,673,France,2,High School,$40K - $60K,Blue,2000,7694,85,0,1,1,1,13624.02,0,0
717521508,06/01/2019 14:29,Existing Customer,Udinesi,41,M,541,France,9,High School,$80K - $120K,Gold,34516,6932,87,212314.03,1,0,1,148814.54,0,0
713688933,06/01/2019 14:29,Existing Customer,Fermin,42,F,661,France,3,Unknown,Less than $40K,Blue,8798,8020,74,136067.82,2,1,0,65567.91,0,0
712405908,06/01/2019 14:29,Existing Customer,Moss,50,M,784,Spain,2,High School,$120K +,Blue,24670,7772,76,109052.04,2,1,0,6409.55,0,0
789298833,06/01/2019 14:29,Existing Customer,Docherty,51,M,742,France,2,Uneducated,$80K - $120K,Blue,23453,7555,96,79126.17,1,1,1,126997.53,0,0
715729683,06/01/2019 14:30,Existing Customer,Marcelo,44,M,850,Spain,7,High School,$120K +,Silver,34516,7936,76,0,1,0,0,171762.87,0,1
717682233,06/01/2019 14:30,Existing Customer,Fadden,49,M,443,France,9,Uneducated,$60K - $80K,Blue,6139,7906,80,108308,1,1,0,129031.19,0,1
712266633,06/01/2019 14:32,Existing Customer,Zox,51,F,778,Germany,3,Unknown,$40K - $60K,Blue,14800,8796,94,102290.56,2,1,0,182691.31,0,0
719272458,06/01/2019 14:32,Existing Customer,Otitodilinna,53,F,529,France,6,Graduate,$40K - $60K,Blue,9815,7962,89,102025.08,2,1,0,12351.01,0,0
780769308,06/01/2019 14:32,Existing Customer,Kennedy,49,F,678,Germany,2,Unknown,Less than $40K,Blue,3919,7685,85,113383.07,1,1,1,135123.96,0,0
721468533,06/01/2019 14:33,Existing Customer,Tu,59,M,516,Spain,9,Graduate,Unknown,Blue,12265,7470,82,102541.1,1,1,0,181490.42,0,0
816615633,06/01/2019 14:34,Existing Customer,Barnes,47,F,469,Spain,5,Doctorate,$40K - $60K,Blue,3256,7075,89,0,2,1,0,186490.37,0,0
720167508,06/01/2019 14:34,Existing Customer,Bibi,50,M,786,Spain,6,Uneducated,$80K - $120K,Blue,19000,7664,74,0,2,0,0,41248.8,0,0
711152658,06/01/2019 14:34,Existing Customer,L?,44,M,703,France,6,Graduate,$120K +,Silver,34516,7219,86,109941.51,1,1,0,116267.28,0,0
771772083,06/01/2019 14:35,Existing Customer,Landseer,48,M,579,Germany,0,Graduate,$60K - $80K,Blue,13197,8424,84,141749.68,1,0,1,9201.53,0,0
708419733,06/01/2019 14:39,Attrited Customer,Nwachinemelu,47,M,565,France,5,College,$60K - $80K,Blue,22599,4739,55,0,2,0,1,80630.32,0,0
709372608,06/01/2019 14:39,Existing Customer,Ch'iu,43,M,443,France,2,Uneducated,$60K - $80K,Blue,23457,7370,96,0,1,1,0,159165.7,0,0
788907033,06/01/2019 14:41,Existing Customer,Vinogradova,40,M,589,France,7,High School,$80K - $120K,Blue,5238,7321,73,85146.48,2,1,0,86490.09,0,1
711136008,06/01/2019 14:41,Existing Customer,Jenks,41,M,691,France,6,Graduate,$80K - $120K,Blue,31560,7641,93,134066.1,2,1,1,197572.41,0,0
716691783,06/01/2019 14:43,Existing Customer,Crace,46,F,711,France,8,High School,Less than $40K,Blue,6218,7689,84,0,2,0,0,105159.89,0,0
812618883,06/01/2019 14:44,Existing Customer,Packham,47,M,775,Spain,4,High School,Unknown,Silver,34516,7774,95,0,1,1,1,40807.26,0,0
715908558,06/01/2019 14:45,Existing Customer,T'ien,44,M,621,France,7,Graduate,$60K - $80K,Silver,29572,7566,88,87619.29,1,1,0,143.34,0,0
718024908,06/01/2019 14:47,Existing Customer,Onyekachi,52,F,350,France,10,Graduate,Less than $40K,Blue,2743,6993,97,0,1,1,1,125823.79,0,1
709558608,06/01/2019 14:47,Existing Customer,Solomina,39,M,668,Spain,8,Uneducated,$80K - $120K,Blue,2844,7345,73,0,2,1,0,138465.7,0,0
824177733,06/01/2019 14:47,Existing Customer,Hawes,53,F,633,Spain,3,High School,Less than $40K,Blue,9678,7682,90,0,2,1,0,44008.91,0,0
719784708,06/01/2019 14:47,Existing Customer,Benson,49,M,697,Germany,8,Unknown,$80K - $120K,Blue,26882,7409,89,103409.16,1,1,0,66893.28,0,1
717535083,06/01/2019 14:47,Existing Customer,Emenike,52,F,734,Germany,7,Post-Graduate,Less than $40K,Blue,5207,7153,84,123040.38,1,1,1,76503.06,0,0
712453308,06/01/2019 14:48,Existing Customer,Nero,46,M,434,France,4,High School,$40K - $60K,Silver,15034,7737,84,108128.52,1,0,1,56784.11,0,0
721008933,06/01/2019 14:48,Existing Customer,Toscano,44,F,646,Germany,8,Graduate,$40K - $60K,Blue,3107,7535,87,169023.33,2,1,1,175657.55,0,0
720859533,06/01/2019 14:49,Existing Customer,Yang,52,F,764,France,5,High School,$40K - $60K,Blue,12214,8426,105,0,2,0,1,105155.66,0,0
789556533,06/01/2019 14:49,Existing Customer,Palerma,52,M,727,Spain,10,Graduate,$80K - $120K,Blue,23070,8070,81,0,2,0,1,47468.56,0,0
717656433,06/01/2019 14:49,Existing Customer,Trentini,50,F,724,France,6,Graduate,Less than $40K,Blue,2167,7199,83,0,2,0,1,64729.51,0,0
792524358,06/01/2019 14:49,Existing Customer,Haddon,55,M,749,Spain,9,High School,$80K - $120K,Gold,34516,7917,95,222267.63,1,0,0,101108.85,0,1
758211483,06/01/2019 14:52,Existing Customer,Coates,45,M,706,Germany,10,Unknown,$60K - $80K,Blue,6895,8778,85,144090.42,1,1,0,140938.95,0,1
801380808,06/01/2019 14:53,Attrited Customer,Castiglione,44,M,728,France,10,Doctorate,$80K - $120K,Blue,25894,4847,49,114835.43,1,0,1,37662.49,0,0
716329383,06/01/2019 14:54,Attrited Customer,Stone,46,F,636,France,2,Graduate,Less than $40K,Blue,3138,4724,56,0,2,0,0,86414.41,0,0
716871633,06/01/2019 14:55,Existing Customer,Maynard,49,M,634,France,3,Uneducated,$120K +,Blue,12055,7222,93,145030.92,1,1,1,41820.65,0,0
718491708,06/01/2019 14:55,Existing Customer,Moore,53,F,627,France,8,College,Unknown,Blue,16592,7642,89,71240.3,1,0,1,127734.16,0,0
787502883,06/01/2019 14:56,Existing Customer,Obielumani,60,F,518,France,5,Doctorate,Unknown,Silver,34516,7443,98,138772.15,1,0,1,123872,0,0
715183308,06/01/2019 14:56,Existing Customer,Harding,47,M,687,Spain,7,Post-Graduate,Unknown,Silver,33184,7190,93,93617.07,1,0,1,113050.92,0,0
713872833,06/01/2019 14:56,Existing Customer,Hill,54,F,622,Spain,8,Graduate,$40K - $60K,Blue,10753,7302,80,0,2,1,1,131389.39,0,0
708535158,06/01/2019 14:56,Existing Customer,Brown,39,M,693,Spain,4,Post-Graduate,$80K - $120K,Blue,9959,8505,86,0,2,1,1,26589.56,0,0
711658758,06/01/2019 14:58,Existing Customer,Pagnotto,46,F,450,Spain,9,Uneducated,Less than $40K,Blue,2069,7307,82,74237.2,2,0,1,195463.35,0,0
717248583,06/01/2019 14:59,Existing Customer,Esposito,43,F,664,Germany,5,College,Less than $40K,Silver,11362,7849,88,127421.78,2,1,0,108876.75,0,1
713087958,06/01/2019 14:59,Existing Customer,Tan,53,M,663,Spain,8,High School,$120K +,Blue,34516,7919,85,61274.7,2,1,0,136054.45,0,0
721495458,06/01/2019 14:59,Existing Customer,Hammond,44,M,660,France,8,Graduate,$60K - $80K,Blue,20001,8094,96,106486.66,2,0,1,182262.66,0,0
786097158,06/01/2019 15:00,Existing Customer,Chung,48,M,579,France,10,High School,$40K - $60K,Blue,8786,8575,92,73194.52,2,1,1,129209.09,0,0
712219083,06/01/2019 15:00,Existing Customer,Houghton,41,M,655,Germany,6,Uneducated,$80K - $120K,Blue,7142,7892,83,146498.76,1,1,0,64853.51,0,1
715327683,06/01/2019 15:03,Attrited Customer,Chia,45,F,683,France,1,Post-Graduate,Less than $40K,Blue,4477,4996,55,0,2,1,0,148989.15,0,0
715624533,06/01/2019 15:03,Existing Customer,Zikoranachidimma,41,F,655,France,2,Unknown,$40K - $60K,Blue,5357,7730,97,0,1,1,1,71047.51,0,0
715599633,06/01/2019 15:03,Existing Customer,Boag,51,M,575,Spain,8,College,$80K - $120K,Silver,34516,7686,89,0,2,1,0,185341.63,0,0
718958583,06/01/2019 15:03,Attrited Customer,Pagnotto,44,M,574,Spain,5,Post-Graduate,$80K - $120K,Blue,2367,4506,59,120355,1,1,0,137793.35,0,0
717397983,06/01/2019 15:06,Existing Customer,Oluchukwu,39,M,795,France,2,Uneducated,$60K - $80K,Blue,23402,7570,98,117265.21,1,1,1,198317.23,0,0
715037133,06/01/2019 15:06,Existing Customer,Baxter,40,M,776,France,4,Doctorate,Less than $40K,Blue,4587,7479,83,0,2,0,1,162137.5,0,0
818767458,06/01/2019 15:07,Existing Customer,Tien,41,M,707,Spain,7,Graduate,$120K +,Blue,6565,7729,97,0,1,1,0,109688.82,0,1
778863258,06/01/2019 15:07,Attrited Customer,Chimezie,46,F,705,Germany,3,Unknown,Unknown,Blue,6030,4983,62,109974.22,1,1,1,36320.87,0,1
712075083,06/01/2019 15:07,Attrited Customer,Slone,50,M,678,Germany,2,High School,$120K +,Blue,6982,4830,50,98009.13,2,0,1,31384.86,0,0
711963183,06/01/2019 15:07,Existing Customer,Martin,50,M,663,France,10,Uneducated,Less than $40K,Blue,5128,7588,98,0,1,1,1,114083.73,0,0
720903258,06/01/2019 15:08,Attrited Customer,Loggia,48,M,748,France,8,Unknown,$60K - $80K,Blue,9405,4801,47,0,1,1,1,163331.65,0,0
772404633,06/01/2019 15:08,Existing Customer,Hartley,49,M,677,Spain,10,Graduate,$80K - $120K,Silver,34516,7734,74,171671.9,1,1,1,50777.77,0,0
713302758,06/01/2019 15:08,Existing Customer,Parkin,49,M,634,Spain,10,Graduate,$120K +,Blue,14646,8160,92,0,2,1,0,30772.86,0,1
717859233,06/01/2019 15:09,Existing Customer,Lin,41,M,350,France,3,Graduate,$80K - $120K,Blue,12578,8362,82,0,1,0,0,113796.15,0,1
712955433,06/01/2019 15:09,Existing Customer,Brooks,36,F,727,France,0,Uneducated,$40K - $60K,Blue,4370,7223,90,128213.96,2,1,1,188729.08,0,1
718292283,06/01/2019 15:09,Existing Customer,Tien,52,F,773,Germany,8,High School,$40K - $60K,Blue,3416,8254,75,116197.65,2,1,1,86701.4,0,0
713197308,06/01/2019 15:11,Existing Customer,Dann,42,M,675,France,1,Graduate,$60K - $80K,Silver,6224,7612,82,0,2,1,0,153129.22,0,0
789175683,06/01/2019 15:11,Existing Customer,Trentino,49,F,649,Spain,6,College,Less than $40K,Silver,10741,8352,71,86607.39,1,0,0,19825.09,0,0
811700058,06/01/2019 15:11,Attrited Customer,Russo,41,M,552,France,10,Graduate,$60K - $80K,Gold,34516,4822,57,0,2,1,0,12186.83,0,0
818476383,06/01/2019 15:11,Existing Customer,Christie,50,M,761,Germany,5,Unknown,$120K +,Silver,34516,7333,72,98854.34,1,0,0,86920.97,0,1
720164358,06/01/2019 15:12,Attrited Customer,Ross,53,F,622,France,7,Graduate,$40K - $60K,Blue,6058,4754,60,0,1,1,0,35408.77,0,0
710357208,06/01/2019 15:12,Existing Customer,Nnonso,49,M,615,France,8,Uneducated,$80K - $120K,Blue,8561,7341,79,0,2,1,1,165576.55,0,0
711325308,06/01/2019 15:14,Attrited Customer,Teng,46,M,681,Germany,4,Unknown,$80K - $120K,Blue,9959,4859,64,97338.19,2,0,0,48226.76,0,0
721486908,06/01/2019 15:14,Existing Customer,Buccho,51,F,768,France,6,High School,Less than $40K,Blue,7645,7710,75,0,2,1,1,199454.37,0,0
711210633,06/01/2019 15:15,Existing Customer,Madukaife,51,M,617,Spain,9,Uneducated,$60K - $80K,Blue,1922,8049,76,0,2,1,0,118749.58,0,0
712570458,06/01/2019 15:15,Existing Customer,Dunn,51,F,452,France,6,High School,Less than $40K,Blue,5625,7890,75,131698.57,2,1,0,151623.91,0,0
712058133,06/01/2019 15:15,Existing Customer,Hooker,54,F,807,Germany,10,College,Less than $40K,Blue,2274,7735,74,130110.45,2,0,1,172097.95,0,0
708153558,06/01/2019 15:15,Existing Customer,Griffin,46,M,567,Spain,9,Doctorate,$120K +,Blue,34516,7936,101,0,2,1,0,87677.15,0,0
709893858,06/01/2019 15:15,Attrited Customer,Kistler,43,M,603,Spain,1,Post-Graduate,$40K - $60K,Blue,9422,4633,58,165149.13,2,1,0,21858.28,0,0
709225758,06/01/2019 15:16,Existing Customer,Law,48,F,617,Spain,9,Post-Graduate,Unknown,Blue,7469,8213,86,101707.8,1,1,0,123866.28,0,0
709984083,06/01/2019 15:17,Existing Customer,Grigoryeva,43,F,701,France,3,Unknown,Less than $40K,Blue,3849,7930,90,105588.66,1,0,1,74694.41,0,0
711854808,06/01/2019 15:19,Attrited Customer,Chu,41,M,820,Germany,9,High School,$120K +,Blue,34516,4734,57,111336.89,1,1,0,16770.31,0,1
822125283,06/01/2019 15:21,Existing Customer,Onyemachukwu,49,M,438,France,7,Uneducated,$80K - $120K,Blue,4778,7590,74,78391.17,1,0,1,49424.6,0,0
717340608,06/01/2019 15:22,Existing Customer,Lu,51,F,600,Spain,6,High School,Unknown,Gold,34516,7703,104,0,2,1,1,172031.22,0,0
711084183,06/01/2019 15:22,Existing Customer,Watson,47,F,782,France,9,Uneducated,$40K - $60K,Blue,5168,8211,80,0,1,1,0,183021.06,0,1
720891633,06/01/2019 15:22,Attrited Customer,Fallaci,53,F,638,Germany,9,High School,Less than $40K,Blue,3199,4805,59,144326.09,1,1,0,73979.85,0,1
719607183,06/01/2019 15:22,Existing Customer,Ni,55,F,850,Germany,1,Graduate,Unknown,Blue,21046,7653,95,101278.25,2,1,1,26265.18,0,0
715839708,06/01/2019 15:23,Existing Customer,Leason,51,M,741,Germany,8,Graduate,$120K +,Blue,34516,7111,82,108711.57,2,1,0,24857.25,0,0
717008358,06/01/2019 15:24,Existing Customer,Tsai,40,F,689,Spain,1,Unknown,Less than $40K,Blue,6540,7919,88,108555.07,1,0,1,167969.15,0,0
769152783,06/01/2019 15:25,Attrited Customer,Bruner,60,F,743,Germany,1,High School,Less than $40K,Blue,8141,5043,53,146781.24,1,1,0,189307.7,0,0
788240358,06/01/2019 15:25,Existing Customer,Wallace,40,F,493,France,2,Graduate,Unknown,Silver,33441,8452,83,0,2,0,1,99770.3,0,0
716098683,06/01/2019 15:25,Existing Customer,Young,46,F,416,Spain,8,Graduate,Unknown,Blue,5496,7985,93,0,1,0,0,119712.78,0,0
802675983,06/01/2019 15:25,Existing Customer,Forbes,42,F,725,France,9,Graduate,Less than $40K,Blue,3794,7872,80,0,2,1,1,168607.74,0,0
712716108,06/01/2019 15:26,Existing Customer,Muir,46,F,497,France,2,Graduate,Less than $40K,Blue,5785,7950,86,0,2,1,1,83087.13,0,0
709238358,06/01/2019 15:26,Existing Customer,Pugh,51,F,537,Germany,8,Uneducated,Unknown,Blue,19387,7604,87,103291.25,2,1,1,130664.79,0,0
708682908,06/01/2019 15:27,Existing Customer,Webb,43,F,706,Spain,1,Unknown,Unknown,Blue,2838,8644,87,209490.21,1,1,1,133267.69,0,1
812794983,06/01/2019 15:27,Existing Customer,Walker,41,F,651,Spain,2,College,Less than $40K,Blue,4086,7932,87,0,3,1,0,67029.82,0,1
708968733,06/01/2019 15:27,Existing Customer,Cox,47,M,720,France,2,Uneducated,$80K - $120K,Blue,31987,7926,83,0,2,0,1,141031.08,0,0
779315508,06/01/2019 15:28,Attrited Customer,Maclean,43,M,797,France,8,Post-Graduate,$40K - $60K,Blue,9043,4638,48,0,1,0,0,125110.02,0,0
740065833,06/01/2019 15:29,Existing Customer,Hollis,47,F,543,Spain,5,Graduate,Less than $40K,Silver,11128,8526,93,0,2,1,0,117832.39,0,0
721063533,06/01/2019 15:29,Existing Customer,Jamieson,51,M,454,France,4,Graduate,$40K - $60K,Blue,3062,7289,75,0,2,1,0,198817.72,0,0
718189908,06/01/2019 15:29,Existing Customer,Su,44,F,691,France,9,Unknown,$40K - $60K,Gold,23981,7885,86,149405.18,1,1,1,146411.6,0,0
780064983,06/01/2019 15:31,Existing Customer,P'eng,44,M,510,France,6,Graduate,$80K - $120K,Gold,34516,7665,86,191665.21,1,1,1,131312.56,0,1
770920908,06/01/2019 15:32,Existing Customer,Hawkins,39,F,792,Spain,7,Unknown,$40K - $60K,Silver,22054,8055,82,0,1,1,0,141652.2,0,0
718046433,06/01/2019 15:32,Existing Customer,Ndubuagha,53,F,721,France,6,Graduate,Less than $40K,Blue,2199,7342,86,135071.12,1,1,1,64477.25,0,0
711842508,06/01/2019 15:32,Existing Customer,Hill,45,M,765,France,2,Uneducated,$80K - $120K,Blue,9303,7825,87,0,2,0,1,191215.61,0,0
772869033,06/01/2019 15:32,Existing Customer,Norton,47,M,850,Spain,8,Unknown,$120K +,Gold,34516,7283,89,0,2,1,1,37090.44,0,0
715298808,06/01/2019 15:32,Existing Customer,Achebe,40,M,681,Germany,6,High School,$40K - $60K,Blue,7566,7570,88,181804.34,2,1,1,57517.71,0,0
708877458,06/01/2019 15:33,Existing Customer,Simpson,50,F,586,France,3,Uneducated,Unknown,Blue,11343,8027,94,47020.65,2,0,1,63241.21,0,1
787496733,06/01/2019 15:33,Existing Customer,Chiang,47,F,753,France,7,Uneducated,Unknown,Blue,15155,7724,79,128518.98,1,1,1,44567.83,0,1
789469083,06/01/2019 15:34,Existing Customer,Dalrymple,55,M,593,Germany,5,Unknown,$80K - $120K,Blue,10795,7855,81,142658.04,2,0,1,135337.11,0,0
709497108,06/01/2019 15:34,Existing Customer,Chukwuemeka,44,F,674,France,9,High School,Less than $40K,Blue,6633,8396,106,120150.39,2,1,1,33964.03,0,0
784819758,06/01/2019 15:34,Existing Customer,Ojiofor,54,F,610,France,7,Graduate,Unknown,Blue,8572,7850,94,81905.95,1,1,1,61623.19,0,0
720412308,06/01/2019 15:34,Existing Customer,Rubeo,40,M,652,France,3,Unknown,$80K - $120K,Blue,34516,7635,75,137998.2,2,0,1,168989.77,0,0
719178183,06/01/2019 15:35,Existing Customer,Fanucci,50,M,850,Germany,8,Graduate,$80K - $120K,Silver,34516,8186,85,123126.29,1,1,0,74425.41,0,0
789560433,06/01/2019 15:35,Attrited Customer,Zubarev,49,M,740,France,4,Post-Graduate,$60K - $80K,Blue,14895,5147,53,0,2,1,1,178929.84,0,0
712931733,06/01/2019 15:36,Existing Customer,T'ao,49,F,637,Germany,1,Graduate,Less than $40K,Blue,2636,7136,82,135645.29,2,0,1,101382.86,0,1
714417183,06/01/2019 15:36,Existing Customer,Pai,39,F,685,Spain,7,Uneducated,Less than $40K,Blue,9511,7041,95,122449.31,2,1,1,180769.55,0,0
771097683,06/01/2019 15:36,Attrited Customer,Udegbunam,43,M,558,Spain,4,High School,$120K +,Blue,10896,4935,58,161766.87,1,0,0,92378.54,0,0
713824983,06/01/2019 15:36,Existing Customer,Claypool,43,F,677,France,3,High School,Less than $40K,Blue,8401,7697,98,0,2,1,1,38252.25,0,0
715360458,06/01/2019 15:37,Existing Customer,Manfrin,45,F,592,Germany,10,Graduate,Unknown,Blue,12406,8113,90,123187.51,1,0,1,146111.35,0,0
